export_created,job_id,high_priority,req_inkjet,export_company_name,name,qty_est,qty,jobtype,num_inserts,color,export_duedate,export_cur_status,purls,delivery,export_coordinator,paid,invoice,postage_class,postage_type,postage_amt,postage_affixed,postage_due,total,dist_type,mailsize,papertype,fold_type,snap_seal,snap_paper,paper_color,envelopepaper,envelopetype,permit,export_vend_name,export_sales,bw_color,simp_dup,rsm_provided_data,custom_envelope,variable_streetview,data_cost,parent_sheet_size,freight,quoted,add_expenses,clicks_n_paper,labor,production_notes,sf_freight,sf_pmod,sf_quoted,sf_clicks_paper,sf_labor,sf_data,sf_data_po,sf_outside_print,sf_op_po,sf_addit_expense,sf_addit_po
2019-02-14 13:14:07,65627,,0,Liberty Debt Relief,LLGRS58 Remail – First Class – Snap Pack – NO URL,60181,60158,Snap Pack,,1/1,2019-02-15 00:00:00,Done,0,,Dorothy Nanai,true,232783,First Class Pre-Sort,Permit Imprint,24557.82,,,28676.06,None,8.5x11,20#,C-Fold,Pressure Seal,Blue Window Check Snaps,White,,,2032,"[""RS W.Sac""]",Heather Lunsford,0,2,0,,0,,8.5x11,,,,,,"PRINT
1/1
Print 8.5x11 Blue Window Check Snap Pressure Seal Paper

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - 1st class ",,,,,,,,,,,
2019-02-14 14:13:32,65629,,0,The Data Suite,RSI - Conventional Jun-Aug 18 (EAGLE INDICIA),2500,2485,Letter,1,1/0,2019-02-16 00:00:00,Done,0,,Lillian Fansler,true,232825,First Class Pre-Sort,Permit Imprint,1020.41,,,1189.40,,8.5x11,20#,,,,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,1,0,1,0,,8.5x11,,,,,,"***Envelopes getting printed with Rs internal #65694***

Print
1/0

8.5 x 11 #60 White paper

Tri-fold

Insert(1)
Into #10 Single window white envelope with 1st class EAGLE 1935 indicia***RS internal#65694***

Mail
Sort, bundle & tray

Prepare for delivery to the P.O
",,,,,,,,,,,
2019-02-14 15:09:16,65631,,0,"US Educational Financial Solutions, Inc.",USEFS Kit Order 02182019,42,42,Print / Other,,,2019-02-26 00:00:00,Delivery / Mailed,0,,Denny Webber,true,233236,,,0.00,,,709.80,,,,,Pressure Seal,,,,,,"[""RS W.Sac""]",Contact user not set,,,,0,,,,,,,,,,,,,,,,,,,,
2019-02-14 15:23:55,65632,,0,Interest Rate Solutions.com,IRS VFold 021519,150000,150009,Snap Pack,,1/1,2019-02-22 00:00:00,Done,1,,Lindsey Hemphill,true,233032,Standard,Permit Imprint,36275.97,,,53747.64,Drop Ship,,20#,Half Fold,Pressure Seal,White 20#,White,,,,"[""Atlanta Redstone Producton"",""RSM W Sac (CASS)""]",Justin Restaino,0,2,0,0,0,,8.5x11,,,,,,"PRINT 1/1
8.5x11 Half-Fold Pressure seal form

HALF-FOLD & pressure seal

MAIL sort, bundle, & tray - Drop Ship 2/22",,,,,,,,,,,
2019-02-14 15:39:21,65635,,0,HYPOTEC INC,VA NC PRIORITY - 02 15 19,2996,2995,Snap Pack,,1/1,2019-02-15 00:00:00,Done,0,,Lindsey Gonzales,true,232800,First Class Pre-Sort,Permit Imprint,1227.88,,,1459.05,None,8.5x11,20#,Half Fold,Pressure Seal,White 20#,White,,,1935,"[""RS W.Sac""]",Contact user not set,0,2,0,,0,,8.5x11,,,,,,"PRINT 1/1 
8.5x11 V-Fold pressure seal paper with black security tint 

HALF-FOLD & Snap 

MAIL Sort, bundle, and tray – 1st class ",,,,,,,,,,,
2019-02-14 15:40:35,65637,,0,HYPOTEC INC,PROP PRIORITY - 02 15 19,3287,3286,Snap Pack,,1/1,2019-02-15 00:00:00,Done,0,,Lindsey Gonzales,true,232797,First Class Pre-Sort,Permit Imprint,1343.99,,,1594.94,None,8.5x11,70# (67.5#),Half Fold,Pressure Seal,Black & White,White,,,1935,"[""RS W.Sac""]",Contact user not set,0,2,0,,0,,8.5x11,,,,,,"PRINT 1/1 
8.5x11 V-Fold pressure seal paper with black security tint 

HALF-FOLD & Snap 

MAIL Sort, bundle, and tray – 1st class ",,,,,,,,,,,
2019-02-14 15:41:55,65638,,0,HYPOTEC INC,PROP NC PRIORITY - 02 15 19,5994,5993,Snap Pack,,1/1,2019-02-15 00:00:00,Done,0,,Lindsey Gonzales,true,232793,First Class Pre-Sort,Permit Imprint,2457.15,,,2892.18,None,8.5x11,20#,Half Fold,Pressure Seal,White 20#,White,,,1935,"[""Denver Redstone Production""]",Contact user not set,0,2,0,,0,,8.5x11,,,,,,"PRINT 1/1 
8.5x11 V-Fold pressure seal paper with black security tint 

HALF-FOLD & Snap 

MAIL Sort, bundle, and tray – 1st class ",,,,,,,,,,,
2019-02-14 15:43:47,65640,,0,HYPOTEC INC,FHA - PRIORITY - 02 15 19,5500,5495,Letter,1,4/0,2019-02-15 00:00:00,Done,0,,Lindsey Gonzales,true,232802,First Class Pre-Sort,Permit Imprint,2248.88,,,3078.66,,,20#,,,,White,,,,"[""Denver Redstone Production""]",Contact user not set,1,1,0,0,1,,8.5x11,,,,,,"PRINT 4/0

8.5x11 60# white paper

TRI-FOLD

INSERT (1) letter into a Half window white envelope

MAIL sort, bundle, & tray - 1st class 

Due Date 02-15-2019


",,,,,,,,,,,
2019-02-14 16:20:52,65643,,0,GSF Mortgage Corp,GSF VA CASH OUT 2.15.19,728,726,Letter,1,1/0,2019-02-15 00:00:00,Done,0,,Dorothy Nanai,true,232824,First Class Pre-Sort,Permit Imprint,299.30,,,525.99,,,20#,,,,White,,,,"[""RS W.Sac""]",Bobby Caruso,0,1,0,0,0,,8.5x11,,,,,,"PRINT
1/0
Print 8.5x11 60# bond white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class 2/15/2019",,,,,,,,,,,
2019-02-14 16:39:07,65645,,0,Snap Pack Mail,Driving Force - SOC - JAY TRIG FHA-VA- B WINDOW - DROP 200,4660,4659,Snap Pack,,1/1,2019-02-16 00:00:00,Done,0,,Leslie Moores,true,232819,First Class Pre-Sort,Permit Imprint,1917.00,,,2290.92,None,8.5x11,20#,C-Fold,Pressure Seal,White 20#,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,"PRINT 1/1
8.5x11 BLUE window check snap

TRI-FOLD

MAIL sort, bundle, & tray - 1st class ",,,,,,,,,,,
2019-02-15 06:15:52,65651,,0,Amerilist Inc,AHT| FED POSTCARD| PO_26463,3598,3322,Post Card,,4/4,2019-02-19 00:00:00,Done,0,,Venus De Coy,true,232856,Standard,Permit Imprint,845.29,,,1291.89,PMOD,6 x 11.5,#100,,,,White Gloss Cover,,,,"[""RS W.Sac""]",Jared Phillips,1,2,0,0,0,,13x19,,,,,,"13X19 #100 GLOSS COVER

4/4

CUT TO 6X11 WITH BLEEDS

SORT, BUNDLE AND TRAY

PREPARE FOR DELIVERY TO THE PO

PMOD -- 2/19 ",,,,,,,,,,,
2019-02-15 06:55:18,65653,,0,Snap Pack Mail,Applus CT DMV red - black postcard 2-14-19,16384,20543,Post Card,,4/4,2019-02-21 00:00:00,Done,0,,Leslie Moores,true,232866,First Class Pre-Sort,Permit Imprint,5261.35,,,6521.70,None,4.25 x 5.5,20#,,,,White,,,RSMAIL,"[""RS W.Sac""]",Andy Cody,1,2,0,,0,,8.5x11,,,,,,"TOTAL SHEETS ____

PRINT
4/4
8 UP ON 11X17 67# WHITE VELLUM BRISTOL

CUT
CUT TO FINAL SIZE OF 4.25X5.5

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O.",,,,,,,,,,,
2019-02-15 07:00:34,65654,,0,DirectMailers,"20190215 DirectMailers 8.5x11 Letter, 269 records with 1 inserts Duplex 4/4",269,269,Letter,1,4/4,2019-02-15 00:00:00,Done,0,,Lindsey Gonzales,true,232812,First Class ,Permit Imprint,0.00,,,33.63,None,,20#,,,,White,,,5861,"[""Denver Redstone Production""]"," ",1,2,0,,0,,8.5x11,,,,,,"Print- 269  records = 269 Sheets

1 sheets variable print on all sheets DUPLEX
Sheet one 4/4 print


Print pages on 8.5 x 11 70# offset white 

Nest fold all sheets to tri fold letter size

Insert nested sheets into #10 Double Window White Blank (Box)

Permit Imprint Indicia 5861

Deliver to post office.
",,,,,,,,,,,
2019-02-15 08:19:53,65658,,0,Mail King USA,Alicia Hood,1365,1366,Post Card,,4/4,2019-02-18 00:00:00,Done,0,,Leslie Moores,true,232837,Standard,Permit Imprint,361.70,,,498.92,None,5.5 x 8.5,20#,,,,White,,,,"[""RS W.Sac""]",Andy Cody,1,2,0,0,0,,8.5x11,,,,,,"TOTAL SHEETS 342

PRINT
4/4
4up on 12x18 100# WHITE GLOSS COVER

CUT
CUT TO FINAL SIZE OF 5.5x8.5

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY",,,,,,,,,,,
2019-02-15 08:22:24,65660,,0,Mail King USA,Preston Rancho Poway,32000,31187,Letter,1,4/4,2019-02-20 00:00:00,Done,0,,Leslie Moores,true,232911,Standard,Stamp,6031.11,-3118.70,2912.41,9787.98,Drop Ship,,70# (67.5#),,,,White,#10 White,Single Window,,"[""RS W.Sac""]",Andy Cody,1,2,0,1,0,,8.5x11,,,,,,"PRINT
4/4
8.5X11 70# WHITE PAPER

FOLD
C- FOLD

INSERT
INTO #10 SINGLE WINDOW ENVELOPES FROM RS INTERNAL JOB# 65774

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O.",,,,,,,,,,,
2019-02-15 09:11:43,65662,,0,Interest Smart Home Loans,FHA OR WA 022119,10000,9902,Letter,1,1/0,2019-02-21 00:00:00,Done,1,,Ray Pruitt,true,232916,Standard,Permit Imprint,2438.15,,,4256.27,PMOD,,20#,,,,White,,,1935,"[""RS W.Sac""]",Contact user not set,0,1,0,0,0,,8.5x11,,,,,,"PRINT
1/0 Letter 60# white

FOLD & INSERT
(1) Letter into Custom #10 Double Window BROWN KRAFT, From Job #65664

MAIL
Sort Bundle and Tray - PMOD Due Date: 2/21/19",,,,,,,,,,,
2019-02-15 09:40:09,65667,,0,Sovereign Lending Group Incorporated,SLG 5-1 Mailer WS 02-21-2019,27665,36066,Snap Pack,,1/1,2019-02-21 00:00:00,Delivery / Mailed,1,,Lindsey Gonzales,true,232870,Standard,Permit Imprint,8870.91,,,16901.41,PMOD,,20#,Half Fold,Converted,Black & White,White,,,,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"QTY:36034

PRINT: 1/1 8.5 x11 WHITE 70# CONVERTED SNAP

CONVERT: HALF FOLD, PERF AND SNAP

MAIL: 
SORT, BUNDLE, TRAY AND BAG
PREPARE FOR DELIVERY TO THE PO - PMOD - STANDARD POSTAGE

DUE DATE : 02-21-19",,,,,,,,,,,
2019-02-15 09:41:06,65668,,0,Sovereign Lending Group Incorporated,SLG 5-1 Mailer DEN 02-21-2019,27665,20003,Snap Pack,,1/1,2019-02-22 00:00:00,Done,1,,Lindsey Gonzales,true,232871,Standard,Permit Imprint,4999.19,,,9398.91,PMOD,,20#,Half Fold,Pressure Seal,Black & White,White,,,,"[""Denver Redstone Production""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"QTY:20003

PRINT: 1/1 8.5 x11 WHITE 70# PRESSURE SEAL

HALF FOLD PRESSURE SEAL

MAIL: 
SORT, BUNDLE, TRAY AND BAG
PREPARE FOR DELIVERY TO THE PO - PMOD - STANDARD POSTAGE

DUE DATE : 02-21-19",,,,,,,,,,,
2019-02-15 09:41:51,65669,,0,Sovereign Lending Group Incorporated,SLG 5-1 Mailer ATL 02-21-2019,27665,25507,Snap Pack,,1/1,2019-02-21 00:00:00,Done,1,,Lindsey Gonzales,true,232872,Standard,Permit Imprint,6346.59,,,11974.78,PMOD,,20#,Half Fold,Converted,White 20#,White,,,,"[""Atlanta Redstone Producton""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"QTY:25507

PRINT: 1/1 8.5 x11 WHITE 70# CONVERTED SNAP

CONVERT: HALF FOLD, PERF AND SNAP

MAIL: 
SORT, BUNDLE, TRAY AND BAG
PREPARE FOR DELIVERY TO THE PO - PMOD - STANDARD POSTAGE

DUE DATE : 02-21-19",,,,,,,,,,,
2019-02-15 09:41:51,65670,,0,Nationwide Marketing Services,EGIS021619 ,12469,12468,Post Card,,1/1,2019-02-16 00:00:00,Done,0,,Lindsey Hemphill,true,232815,First Class Pre-Sort,Permit Imprint,3347.34,,,3646.89,None,4 x 6,"""FINAL NOTICE"" Shells",,,,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,12x18,,,,,,"PRINT 1/1
QTY: 1,386 Sheets
9 up on 12x18 Gloss ""FINAL NOTICE"" shells

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 2/16",,,,,,,,,,,
2019-02-15 09:42:32,65671,,0,Nationwide Marketing Services,EGIS021819,12469,12468,Post Card,,1/1,2019-02-18 00:00:00,Done,0,,Lindsey Hemphill,true,232816,First Class Pre-Sort,Permit Imprint,3348.23,,,3646.89,None,4 x 6,"""FINAL NOTICE"" Shells",,,,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,12x18,,,,,,"PRINT 1/1
QTY: 1,386 Sheets
9 up on 12x18 Gloss ""FINAL NOTICE"" shells

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 2/18",,,,,,,,,,,
2019-02-15 09:43:16,65672,,0,Nationwide Marketing Services,EGIS022119,12469,12468,Post Card,,1/1,2019-02-21 00:00:00,Done,0,,Lindsey Hemphill,true,232817,First Class Pre-Sort,Permit Imprint,3347.79,,,3646.89,None,4 x 6,"""FINAL NOTICE"" Shells",,,,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,12x18,,,,,,"PRINT 1/1
QTY: 1,386 Sheets
9 up on 12x18 Gloss ""FINAL NOTICE"" shells

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 2/21",,,,,,,,,,,
2019-02-15 09:43:20,65673,,0,Lead List Services Inc,KENWOOD HEARING CENTERS- SANTA ROSA CA L-L 3/12 - 3/13 ,10007,9877,Post Card,,4/4,2019-02-22 00:00:00,Delivery / Mailed,0,,Heather Lunsford,true,232884,Standard,Permit Imprint,1922.76,,,3166.59,Drop Ship,5.5 x 8.5,20#,,,,White,,,,"[""RS W.Sac""]",Andy Cody,1,2,0,0,0,,8.5x11,,,,,,"Print 
4/4
4 up on 12 x 18 #100 Gloss cover 

CUT:
Cut to final size of 5.5x8.5

MAIL:
Sort, bundle & tray 

Prepare for delivery to the P.O- STANDARD-2/22/19",,,,,,,,,,,
2019-02-15 09:43:35,65674,,0,Sovereign Lending Group Incorporated,IRRRL Letter ,20000,19635,Letter,1,4/1,2019-02-22 00:00:00,Done,1,,Lindsey Gonzales,true,232874,Standard,Permit Imprint,5054.66,,,9226.69,PMOD,,20#,,,,White,,,,"[""Denver Redstone Production""]",Andy Cody,1,2,0,1,0,,8.5x11,,,,,,"QTY:19635

PRINT: 
1/1
8.5X11 GREEN  #20 

FOLD: 
TRI-FOLD

INSERT:
INSERT INTO #10 SINGLE WINDOW WHITE STANDARD #1935 EAGLE INCIDIA


MAIL: 
SORT, BUNDLE, TRAY AND BAG
PREPARE FOR DELIVERY TO THE PO - PMOD - STANDARD POSTAGE

DUE DATE : 02-21-2019
",,,,,,,,,,,
2019-02-15 09:43:53,65675,,0,Nationwide Marketing Services,EGIS022219,12469,12468,Post Card,,1/1,2019-02-22 00:00:00,Done,0,,Lindsey Hemphill,true,232818,First Class Pre-Sort,Permit Imprint,3348.36,,,3646.89,None,4 x 6,"""FINAL NOTICE"" Shells",,,,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,12x18,,,,,,"PRINT 1/1
QTY: 1,386 Sheets
9 up on 12x18 Gloss ""FINAL NOTICE"" shells

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 2/22",,,,,,,,,,,
2019-02-15 10:11:20,65676,,0,Snap Pack Mail,Imperial Print - Billing Failure Snaps - Drop 437,1301,1183,Snap Pack,,1/1,2019-02-15 00:00:00,Done,0,,Leslie Moores,true,232831,First Class Pre-Sort,Permit Imprint,502.50,,,573.83,None,8.5x11,20#,Half Fold,Converted,White 20#,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,"100% PRINT & MAIL ANY DAMAGED PIECES 
PLEASE REPRINT, REFOLD, AND MAIL 
**ABSOLUTELY NO EXCEPTIONS** 

PRINT 1/1 
Print 8.5x11 CUSTOM NORTON SHELLS WITH 1ST CLASS INDICIA 

FOLD 
Half-fold and Snap 

MAIL Sort, bundle, and tray - 1st class ",,,,,,,,,,,
2019-02-15 10:11:43,65677,,0,TagQuest,First Class 0215 HM020119FCM,3,3,Letter,1,1/1,2019-02-15 00:00:00,Done,0,,Deseree Gipson,true,,Full Rate (Stamp Only),Stamp,0.00,1.47,-1.47,0.00,None,8.5x11,20#,,,,White,#10 White,Single Window,,"[""RS W.Sac""]",Contact user not set,0,2,0,0,0,,8.5x11,,,,,,"PRINT 1/1
8.5x11 20# white paper

TRI-FOLD

INSERT (1) letter into #10 SW blank white envelope

APPLY full-rate 1st class stamps

MAIL - 1st class ",,,,,,,,,,,
2019-02-15 10:12:38,65678,,0,Snap Pack Mail,Imperial Print - Billing Failure Snaps - Drop 438,4375,3880,Snap Pack,,1/1,2019-02-20 00:00:00,Done,0,,Leslie Moores,true,233013,First Class Pre-Sort,Permit Imprint,1647.96,,,1842.00,None,8.5x11,20#,Half Fold,Converted,White 20#,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,"100% PRINT & MAIL ANY DAMAGED PIECES 
PLEASE REPRINT, REFOLD, AND MAIL 
**ABSOLUTELY NO EXCEPTIONS** 

PRINT 1/1 
Print 8.5x11 CUSTOM NORTON SHELLS WITH 1ST CLASS INDICIA 

FOLD 
Half-fold and Snap 

MAIL Sort, bundle, and tray - 1st class ",,,,,,,,,,,
2019-02-15 10:13:33,65679,,0,Snap Pack Mail,Imperial Print - Billing Failure Snaps - Drop 439,1096,980,Snap Pack,,1/1,2019-02-20 00:00:00,Done,0,,Leslie Moores,true,233039,First Class Pre-Sort,Permit Imprint,416.32,,,478.41,None,8.5x11,Norton Shells,Half Fold,Converted,White 70# (67.5#),White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,,,,,,,"100% PRINT & MAIL ANY DAMAGED PIECES 
PLEASE REPRINT, REFOLD, AND MAIL 
**ABSOLUTELY NO EXCEPTIONS** 

PRINT 1/1 
Print 8.5x11 CUSTOM NORTON SHELLS WITH 1ST CLASS INDICIA 

FOLD 
Half-fold and Snap 

MAIL Sort, bundle, and tray - 1st class 2/20",,,,,,,,,,,
2019-02-15 10:14:26,65680,,0,Snap Pack Mail,Imperial Print - Billing Failure Snaps - Drop 440,1036,918,Snap Pack,,1/1,2019-02-21 00:00:00,Done,0,,Leslie Moores,true,233102,First Class Pre-Sort,Permit Imprint,389.91,,,449.18,None,8.5x11,Norton Shells,Half Fold,Converted,White 70# (67.5#),White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,"100% PRINT & MAIL ANY DAMAGED PIECES 
PLEASE REPRINT, REFOLD, AND MAIL 
**ABSOLUTELY NO EXCEPTIONS** 

PRINT 1/1 
Print 8.5x11 CUSTOM NORTON SHELLS WITH 1ST CLASS INDICIA 

FOLD 
Half-fold and Snap 

MAIL Sort, bundle, and tray - 1st class 2/21",,,,,,,,,,,
2019-02-15 10:15:19,65681,,0,Snap Pack Mail,Imperial Print - Billing Failure Snaps - Drop 441,1073,980,Snap Pack,,1/1,2019-02-22 00:00:00,Done,0,,Leslie Moores,true,233127,First Class Pre-Sort,Permit Imprint,416.32,,,478.41,None,8.5x11,Norton Shells,Half Fold,Converted,White 70# (67.5#),White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,,,,,,,"100% PRINT & MAIL ANY DAMAGED PIECES 
PLEASE REPRINT, REFOLD, AND MAIL 
**ABSOLUTELY NO EXCEPTIONS** 

PRINT 1/1 
Print 8.5x11 CUSTOM NORTON SHELLS WITH 1ST CLASS INDICIA 

FOLD 
Half-fold and Snap 

MAIL Sort, bundle, and tray - 1st class 2/22",,,,,,,,,,,
2019-02-15 10:15:22,65682,,0,UDC LLC,UDC Control Half 2.20 AP  ,3925,3899,Letter,1,1/0,2019-02-20 00:00:00,Done,0,,Megan Thompson,true,232846,Standard,Permit Imprint,1057.73,,,2124.20,PMOD,8.5x11,20#,,,,Pink,#10 White,Half Window,1935,"[""Atlanta Redstone Producton""]",Heather Lunsford,0,1,0,1,0,,8.5x11,,,,,,"400/400
Do not mail Washington DC (city)
Do not mail to Hawaii SCF

Client seed in east coast split:
Kirk Lanahan
2611 Internet Blvd #201
Frisco, TX 75034

Seed in west:
James Brown 

PRINT 1/0
8.5 x 11 Pink 20# paper

TRI-FOLD

INSERT (1) letter into CUSTOM HALF WINDOW envelope with box endicia",,,,,,,,,,,
2019-02-15 10:16:15,65683,,0,MonsterLead Group,[100868] Batch Job,1146,1146,Letter,1,1/1,2019-02-15 00:00:00,Done,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,White,CUSTOM CONFIDENTIAL NEW EAGLE #1946 ,1946,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/1 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 DW  CUSTOM CONFIDENTIAL NEW EAGLE FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL    ",,,,,,,,,,,
2019-02-15 10:28:20,65685,,0,MonsterLead Group,[100869] The Federal Savings Bank Todd Pezzi,2983,2983,Letter,1,1/0,2019-02-15 00:00:00,Done,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,20#,,,,White,,,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE PISTOL WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL
",,,,,,,,,,,
2019-02-15 11:02:27,65688,,0,MonsterLead Group,[100263] Caliver Beach Mortgage Ryan Cooper,4969,4969,Letter,1,1/0,2019-02-15 00:00:00,Done,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,20#,,,,White,,,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE PISTOL WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL
",,,,,,,,,,,
2019-02-15 11:03:33,65689,,0,MonsterLead Group,[100223] Contour Mortgage Corp Garden City Manager,2489,2489,Letter,1,1/0,2019-02-15 00:00:00,Done,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,20#,,,,White,,,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE SINGLE WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL
",,,,,,,,,,,
2019-02-15 11:26:10,65691,,0,Snap Pack Mail,Driving Force - GOODLIFE - LETTER - DROP 1,1503,1503,Letter,2,4/0,2019-02-16 00:00:00,Done,0,,Leslie Moores,true,232844,Standard,Permit Imprint,388.00,,,788.50,PMOD,,20#,,,,White,,,1935,"[""RS W.Sac""]",Andy Cody,1,1,0,0,0,,8.5x11,,,,,,"ENVELOPE BEING PRINTED ON RSINTERNAL JOB #65719

PART 1 OF 2

PRINT
4/0
8.5X11 60# WHITE PAPER

FOLD
C FOLD

STAGE AT INSERTER TO MEET UP WITH PART 2 AND ENVELOPES FROM RSINTERNAL JOB # 65719

PART 2 OF 2

PRINT
1/1
8.5X11 60# WHITE PAPER
STATIC LETTER

FOLD
C FOLD

STAGE AT INSERTER TO MEET UP WITH PART 1 AND ENVELOPES FROM RSINTERNAL JOB # 65719

INSERT (2)
INSERT 4/0 LETTER
INSERT STATIC 1/1 LETTER

INSERT BOTH INTO #10 SINGLE WINDOW WHITE ENVELOPES WITH STD INDICIA 1935 AND RETURN ADDRESS FROM RS INTERNAL JOB #65719

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O. 

",,,,,,,,,,,
2019-02-15 11:30:40,65693,,0,Mail King USA,Got Junk Shells,91800,,Print / Other,,,2019-02-28 00:00:00,Done,0,,Leslie Moores,true,233374,,,0.00,,,3213.00,,,,,Pressure Seal,,,,,,"[""Volume Press - W Sac ""]",Andy Cody,,,,0,,,,,,,,,,,,,,,,,,,,
2019-02-15 11:38:22,65695,,0,Mail King USA,Got Junk Feb,9110,9095,Post Card,,4/4,2019-02-22 00:00:00,Done,0,,Leslie Moores,true,233044,Standard,Permit Imprint,2335.65,,,2791.35,,5.5 x 8.5,#100,,,,White Gloss Cover,,,,"[""RS W.Sac""]",Andy Cody,1,2,0,0,0,,13x19,,,,,,"PRINT
4/4
Print 4 up on 13x19 100# gloss cover paper

CUT
Cut down to final size of 6x9 postcard

MAIL
Sort, bundle, and tray - 2/22/2019",,,,,,,,,,,
2019-02-15 11:40:02,65696,,0,Snap Pack Mail,CSG - SECOND NOTICE - 15K - DROP 15,15000,15000,Snap Pack,,1/1,2019-02-21 00:00:00,Done,0,,Leslie Moores,true,232838,Standard,Permit Imprint,2798.83,,,4137.83,Drop Ship,,20#,Z-Fold,Pressure Seal,White 20#,White,,,,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"PRINT
1/1
8.5X14 Z FOLD PRESSURE SEAL WHT/WHT

FOLD
Z FOLD AND PRESSURE SEAL

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O.",,,,,,,,,,,
2019-02-15 11:40:34,65697,,0,Mail King USA,Got Junk March,7406,7139,Post Card,,1/0,2019-03-01 00:00:00,Done,0,,Leslie Moores,true,233405,Standard,Permit Imprint,1842.61,,,1972.92,None,5.5 x 8.5,pre printed Got Junk Shells,,,,,,,,"[""RS W.Sac""]",Andy Cody,0,1,0,0,0,,6x9,,,,,,"USE PRE PRINTED GOT JUNK SHELLS-- 6X9

INKJET ADDRESS ONTO SHELLS 

endorse
company
address
city, st zip
imbarcode

SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O. ",,,,,,,,,,,
