job_due_date,client,job_num,job_name,invoice_num,pmod_or_freight,gross_billed,quantity,pricing,postal_prep,production_cost,per_piece,data_cost,postage_psi,data_po_num,three_point_five_percent_cc_fee,special_product_envelopes_env_printing,special_product_envelopes_env_printing_notes,paper_color_print_cost,paper_color_print_cost_notes,shipping_pmod_cost_finishes,shipping_per_piece,misc_cost_pmod_labor_purl_var_img,gross_cost,net_gross_margin_for_labor,sales_rep,comm_paid,new_client,gross_margin_per_piece,comments_descriptions,production_type,all_added_costs
2019-03-15,"Liberty Debt Relief",66847,"LLG RS97 -T3 ALL - STD ",233918,None,17299.58,49888,0.35,25,2494.4,0.05,0,13879.7,unknown,unknown,498.88,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,3018.28,401.6,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-15,"Liberty Debt Relief",66848,"LLG RS98 - T2 7WK STD ",233902,"Drop Ship",27397.55,79752,0.34,25,3987.6,0.05,0,21180.15,unknown,unknown,797.52,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,4810.12,1407.28,"Heather Lunsford",unknown,unknown,0.02,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-15,"Liberty Debt Relief",66850,"LLG RS99 - T1 ALL ",233922,None,4390.72,12460,0.35,25,747.6,0.06,0,3515.94,unknown,unknown,124.6,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,897.2,-22.42,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-20,"US Probate Leads",67019,"Kim Davis",234292,None,106.56,148,0.72,25,9.62,0.065,0,81.4,unknown,unknown,,,4.44,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,0,39.06,-13.9,"Heather Lunsford",unknown,unknown,-0.09,"White 60# White, #10 White Regular,  ",Letter," | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-21,"UDC LLC",67085,"UDC Control Half 3.20",234085,"Drop Ship",2424.15,6819,0.36,25,443.235,0.065,0,1772.29,unknown,unknown,,,34.1,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [papertype] = 20# & [paper_color] = Pink",,,0,502.33,149.53,"Heather Lunsford",unknown,unknown,0.02,"Pink 20# Pink, #10 White Half Window,  ",Letter," | expensivePaperCost = 0.005 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-22,"Liberty Debt Relief",67192,"LLG RS100 T4-7 WK ",234223,"Drop Ship",31090.5,90155,0.34,25,4507.75,0.05,0,24142.01,unknown,unknown,901.55,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,5434.3,1514.19,"Heather Lunsford",unknown,unknown,0.02,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-22,"Liberty Debt Relief",67194,"LLG RS101  T3-ALL  STD ",234227,None,5253.51,14954,0.35,25,897.24,0.06,0,4209.14,unknown,unknown,149.54,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,1071.78,-27.41,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-22,"Liberty Debt Relief",67199,"LLG RS102  T2-7WK STD ",234220,"Drop Ship",31200.14,90066,0.35,25,4503.3,0.05,0,24292.15,unknown,unknown,900.66,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,5428.96,1479.03,"Heather Lunsford",unknown,unknown,0.02,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-29,"UDC LLC",67429,"UDC BL WCHK",234427,None,1071.35,1973,0.54,25,118.38,0.06,0,838.35,unknown,unknown,19.73,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,163.11,69.89,"Heather Lunsford",unknown,unknown,0.04,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-27,"UDC LLC",67430,"UDC Control Half 3.27 AP",234434,PMOD,4818.15,2903,1.66,25,188.695,0.065,0,742.27,unknown,unknown,,,14.52,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [papertype] = 20# & [paper_color] = Pink",,,0,228.21,3847.67,"Heather Lunsford",unknown,unknown,1.33,"Pink 20# Pink, #10 White Half Window,  ",Letter," | expensivePaperCost = 0.005 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-27,"UDC LLC",67433,"UDC Control Half 3.27 CP ",234434,PMOD,4818.15,10756,0.45,25,699.14,0.065,0,2704.59,unknown,unknown,,,,,,,0,724.14,1389.42,"Heather Lunsford",unknown,unknown,0.13,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-23,"Elite Funding",67448,2019-4,234414,,1907.93,3482,0.55,25,226.33,0.065,0,1440.3,unknown,unknown,,,104.46,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,0,355.79,111.84,"Heather Lunsford",unknown,unknown,0.03,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-29,"Liberty Debt Relief",67608,"LLG RS 103 - T4 STD",234600,"Drop Ship",34807.25,100103,0.35,25,5005.15,0.05,0,26271.74,unknown,unknown,1001.03,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,6031.18,2504.33,"Heather Lunsford",unknown,unknown,0.03,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-29,"Liberty Debt Relief",67610,"LLG RS104- T2 STD ",234633,"Drop Ship",27489.88,80075,0.34,25,4003.75,0.05,0,21661.74,unknown,unknown,800.75,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,4829.5,998.64,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-29,"Liberty Debt Relief",67611,"LLG RS106 - T1 ALL STD ",234634,None,5251.3,14939,0.35,25,896.34,0.06,0,4207.94,unknown,unknown,149.39,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,1070.73,-27.369999999999,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-29,"Liberty Debt Relief",67616,"LLG RS105 - T3 ALL - STD ",234635,None,5247.31,14945,0.35,25,896.7,0.06,0,4203.54,unknown,unknown,149.45,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,1071.15,-27.38,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
